team_name,team_code,round,dayofweek,date,comp,venue,result,opponent,goals_for,goals_against,xg_for,xg_against,possession,attendance,captain,formation,referee,shots,shots_on_target,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,expected_goals,expected_goals_non_penalty,expected_goals_non_penalty_per_shot,expected_goals_net,expected_goals_non_penalty_net,shots_against,shots_on_target_against,shots_on_target_pct_against,goals_per_shot_against,goals_per_shot_on_target_against,average_shot_distance_against,shots_free_kicks_against,pens_made_against,pens_att_against,expected_goals_against,expected_goals_non_penalty_against,expected_goals_non_penalty_per_shot_against,expected_goals_net_against,expected_goals_non_penalty_net_against,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,sca_against,sca_passes_live_against,sca_passes_dead_against,sca_take_ons_against,sca_shots_against,sca_fouled_against,sca_defense_against,gca_against,gca_passes_live_against,gca_passes_dead_against,gca_take_ons_against,gca_shots_against,gca_fouled_against,gca_defense_against,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,cards_yellow_against,cards_red_against,cards_yellow_red_against,fouls_against,fouled_against,offsides_against,crosses_against,interceptions_against,tackles_won_against,pens_won_against,pens_conceded_against,own_goals_against,ball_recoveries_against,aerials_won_against,aerials_lost_against,aerials_won_pct_against
Sheffield Utd,1df6b87e,Matchweek 30,Sat,2024-03-30,EPL,Home,D,Fulham,3,3,1.9,1.3,27,"30,010",Jack Robinson,3-5-2,Tim Robinson,8,4,50.0,0.38,0.75,15.7,0,0,0,1.9,1.9,0.24,+1.1,+1.1,24,9,37.5,0.13,0.33,17.6,0,0,0,1.3,1.3,0.06,+1.7,+1.7,12,8,3,1,0,0,0,6,5,1,0,0,0,0,44,26,10,3,2,3,0,6,4,1,1,0,0,0,4,0,0,10,13,2,10,6,11,0,0,0,33,23,19,54.8,1,0,0,13,10,0,41,3,6,0,0,0,39,19,23,45.2
Sheffield Utd,1df6b87e,Matchweek 31,Thu,2024-04-04,EPL,Away,L,Liverpool,1,3,0.6,1.8,18,"60,055",Jack Robinson,3-5-2,Stuart Attwell,5,3,60.0,0.00,0.00,13.6,1,0,0,0.6,0.6,0.12,-0.6,-0.6,29,9,31.0,0.10,0.33,18.1,1,0,0,1.8,1.8,0.06,+1.2,+1.2,10,5,2,1,1,1,0,0,0,0,0,0,0,0,54,43,2,4,3,1,1,4,4,0,0,0,0,0,1,0,0,9,6,1,3,8,11,0,0,0,41,14,20,41.2,0,0,0,6,8,0,38,7,6,0,0,1,53,20,14,58.8
Sheffield Utd,1df6b87e,Matchweek 32,Sun,2024-04-07,EPL,Home,D,Chelsea,2,2,1.4,0.3,32,"28,638",Jack Robinson,3-5-2,Robert Jones,11,5,45.5,0.18,0.40,15.2,0,0,0,1.4,1.4,0.13,+0.6,+0.6,6,3,50.0,0.33,0.67,18.5,0,0,0,0.3,0.3,0.06,+1.7,+1.7,20,14,2,1,1,2,0,4,4,0,0,0,0,0,12,11,1,0,0,0,0,4,3,1,0,0,0,0,4,0,0,12,10,0,21,10,10,0,0,0,46,23,21,52.3,2,0,0,10,12,0,11,8,7,0,0,0,44,21,23,47.7
Sheffield Utd,1df6b87e,Matchweek 33,Sat,2024-04-13,EPL,Away,L,Brentford,0,2,0.8,1.0,47,"17,115",Oliver McBurnie,3-5-2,Samuel Barrott,8,2,25.0,0.00,0.00,15.1,0,0,0,0.8,0.8,0.10,-0.8,-0.8,9,5,55.6,0.11,0.20,18.7,0,0,0,1.0,1.0,0.11,0.0,0.0,14,11,1,1,0,0,1,0,0,0,0,0,0,0,16,11,2,3,0,0,0,2,1,1,0,0,0,0,1,0,0,11,8,2,18,7,8,0,0,1,41,14,17,45.2,3,0,0,8,10,3,19,14,8,0,0,0,47,17,14,54.8
Sheffield Utd,1df6b87e,Matchweek 34,Sat,2024-04-20,EPL,Home,L,Burnley,1,4,2.4,2.2,49,"28,964",Oliver McBurnie,4-2-3-1,Andy Madley,18,11,61.1,0.06,0.09,14.9,0,0,0,2.4,2.4,0.14,-1.4,-1.4,16,9,56.3,0.25,0.44,16.0,0,0,0,2.2,2.2,0.14,+1.8,+1.8,34,25,3,2,2,1,1,2,1,0,1,0,0,0,26,21,1,2,2,0,0,7,6,0,0,1,0,0,1,0,0,10,9,2,23,7,9,0,0,0,55,15,12,55.6,0,0,0,9,10,1,12,4,8,0,0,0,50,12,15,44.4
Sheffield Utd,1df6b87e,Matchweek 29,Wed,2024-04-24,EPL,Away,L,Manchester Utd,2,4,0.8,2.9,29,"73,549",Oliver Arblaster,3-5-2,Michael Salisbury,10,4,40.0,0.20,0.50,17.8,1,0,0,0.8,0.8,0.08,+1.2,+1.2,24,12,50.0,0.13,0.25,16.9,0,1,1,2.9,2.1,0.09,+1.1,+0.9,16,11,2,0,1,1,1,2,2,0,0,0,0,0,44,32,4,3,3,2,0,8,5,0,0,1,2,0,1,0,0,9,7,2,7,13,8,0,1,0,30,11,13,45.8,0,0,0,7,8,3,23,4,9,1,0,0,36,13,11,54.2
Sheffield Utd,1df6b87e,Matchweek 35,Sat,2024-04-27,EPL,Away,L,Newcastle Utd,1,5,1.5,3.1,40,"52,196",Oliver Arblaster,3-5-2,Tony Harrington,15,4,26.7,0.07,0.25,13.5,0,0,0,1.5,1.5,0.10,-0.5,-0.5,19,6,31.6,0.16,0.50,16.0,0,1,1,3.1,2.3,0.12,+0.9,+0.7,25,16,2,5,2,0,0,2,2,0,0,0,0,0,37,29,2,1,1,2,2,8,4,1,1,0,2,0,0,0,0,10,9,0,9,16,12,0,1,1,44,8,11,42.1,0,0,0,9,10,3,19,10,12,1,0,0,48,11,8,57.9
Sheffield Utd,1df6b87e,Matchweek 36,Sat,2024-05-04,EPL,Home,L,Nott'ham Forest,1,3,2.2,1.4,54,"28,516",Jack Robinson,3-5-2,Chris Kavanagh,16,4,25.0,0.00,0.00,18.1,0,1,1,2.2,1.4,0.10,-1.2,-1.4,15,4,26.7,0.20,0.75,17.2,0,0,0,1.4,1.4,0.10,+1.6,+1.6,32,26,0,3,1,1,1,2,1,0,0,0,1,0,29,19,3,3,3,1,0,6,6,0,0,0,0,0,2,1,1,9,7,0,12,6,8,1,0,0,54,15,19,44.1,1,0,0,7,9,1,11,9,15,0,1,0,52,19,15,55.9
Sheffield Utd,1df6b87e,Matchweek 37,Sat,2024-05-11,EPL,Away,L,Everton,0,1,0.6,2.3,42,"39,221",Jack Robinson,3-5-2,Stuart Attwell,13,1,7.7,0.00,0.00,21.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,15,6,40.0,0.07,0.17,17.1,0,0,0,2.3,2.3,0.16,-1.3,-1.3,23,17,3,1,1,0,1,0,0,0,0,0,0,0,24,21,1,2,0,0,0,2,2,0,0,0,0,0,2,0,0,11,6,0,12,6,10,0,0,0,35,10,13,43.5,1,0,0,6,11,3,16,9,13,0,0,0,48,13,10,56.5
Sheffield Utd,1df6b87e,Matchweek 38,Sun,2024-05-19,EPL,Home,L,Tottenham,0,3,1.0,3.1,25,"29,116",Jack Robinson,5-3-2,Andy Madley,6,1,16.7,0.00,0.00,18.0,1,0,0,1.0,1.0,0.16,-1.0,-1.0,18,9,50.0,0.17,0.33,14.4,1,0,0,3.1,3.1,0.18,-0.1,-0.1,10,8,1,0,0,1,0,0,0,0,0,0,0,0,35,30,1,0,2,1,1,6,6,0,0,0,0,0,2,0,0,11,7,6,6,9,4,0,0,0,27,9,11,45.0,0,0,0,9,11,0,15,8,9,0,0,0,33,11,9,55.0
Tottenham,361ca564,Matchweek 1,Sun,2023-08-13,EPL,Away,D,Brentford,2,2,1.3,2.2,69,"17,066",Son Heung-min,4-2-3-1,Robert Jones,18,6,33.3,0.11,0.33,19.6,0,0,0,1.3,1.3,0.07,+0.7,+0.7,10,5,50.0,0.10,0.20,18.0,0,1,1,2.2,1.4,0.14,-0.2,-0.4,27,18,2,2,4,1,0,4,2,1,0,0,1,0,18,15,0,1,1,1,0,4,2,0,1,0,1,0,4,0,0,13,11,0,23,10,10,0,1,0,50,11,15,42.3,1,0,0,12,13,1,13,8,9,1,0,0,47,15,11,57.7
Tottenham,361ca564,Matchweek 2,Sat,2023-08-19,EPL,Home,W,Manchester Utd,2,0,1.7,2.1,55,"61,910",Son Heung-min,4-2-3-1,Michael Oliver,17,6,35.3,0.06,0.17,13.8,0,0,0,1.7,1.7,0.10,-0.7,-0.7,22,6,27.3,0.00,0.00,15.6,1,0,0,2.1,2.1,0.09,-2.1,-2.1,30,21,2,4,2,1,0,2,2,0,0,0,0,0,40,25,6,2,4,3,0,0,0,0,0,0,0,0,1,0,0,9,8,1,16,5,9,0,0,0,49,3,10,23.1,3,0,0,8,9,4,14,8,11,0,0,1,57,10,3,76.9
Tottenham,361ca564,Matchweek 3,Sat,2023-08-26,EPL,Away,W,Bournemouth,2,0,2.1,0.7,56,"10,567",Son Heung-min,4-2-3-1,Tim Robinson,17,6,35.3,0.12,0.33,16.6,1,0,0,2.1,2.1,0.12,-0.1,-0.1,11,3,27.3,0.00,0.00,17.8,0,0,0,0.7,0.7,0.06,-0.7,-0.7,32,23,1,2,2,3,1,4,4,0,0,0,0,0,20,14,2,1,1,1,1,0,0,0,0,0,0,0,3,0,0,11,16,0,10,12,14,0,0,0,53,8,12,40.0,1,0,0,18,11,3,22,8,8,0,0,0,59,12,8,60.0
Tottenham,361ca564,Matchweek 4,Sat,2023-09-02,EPL,Away,W,Burnley,5,2,2.2,1.3,53,"21,750",Son Heung-min,4-2-3-1,Darren England,21,11,52.4,0.24,0.45,19.3,0,0,0,2.2,2.2,0.11,+2.8,+2.8,16,4,25.0,0.13,0.50,17.9,1,0,0,1.3,1.3,0.08,+0.7,+0.7,33,27,0,2,4,0,0,8,7,0,0,1,0,0,31,23,3,2,2,1,0,4,4,0,0,0,0,0,3,0,0,9,15,1,7,13,13,0,0,0,64,9,8,52.9,4,0,0,15,9,2,12,8,16,0,0,0,54,8,9,47.1
Tottenham,361ca564,Matchweek 5,Sat,2023-09-16,EPL,Home,W,Sheffield Utd,2,1,2.1,0.7,70,"61,706",Son Heung-min,4-2-3-1,Peter Bankes,28,10,35.7,0.07,0.20,16.4,0,0,0,2.1,2.1,0.08,-0.1,-0.1,7,5,71.4,0.14,0.20,17.6,0,0,0,0.7,0.7,0.09,+0.3,+0.3,54,45,6,1,0,2,0,4,3,1,0,0,0,0,11,7,3,0,0,1,0,2,1,1,0,0,0,0,6,0,0,13,12,2,32,6,7,0,0,0,59,15,21,41.7,7,1,1,14,11,3,6,10,10,0,0,0,38,21,15,58.3
Tottenham,361ca564,Matchweek 6,Sun,2023-09-24,EPL,Away,D,Arsenal,2,2,1.4,1.8,53,"60,156",Son Heung-min,4-2-3-1,Robert Jones,13,5,38.5,0.15,0.40,16.0,0,0,0,1.4,1.4,0.11,+0.6,+0.6,12,4,33.3,0.00,0.00,16.9,0,1,1,1.8,1.2,0.10,-0.8,-1.2,22,17,0,1,1,1,2,4,2,0,1,0,0,1,21,13,4,0,3,0,1,1,0,0,0,1,0,0,4,0,0,19,11,3,10,6,15,0,1,1,49,8,14,36.4,3,0,0,12,18,2,20,11,12,0,0,0,46,14,8,63.6
Tottenham,361ca564,Matchweek 7,Sat,2023-09-30,EPL,Home,W,Liverpool,2,1,2.2,1.3,64,"62,001",Son Heung-min,4-2-3-1,Simon Hooper,24,8,33.3,0.04,0.13,19.8,0,0,0,2.2,2.2,0.09,-1.2,-1.2,12,4,33.3,0.08,0.25,14.9,0,0,0,1.3,1.3,0.11,-0.3,-0.3,46,40,1,2,2,0,1,2,2,0,0,0,0,0,22,15,4,0,3,0,0,2,2,0,0,0,0,0,5,0,0,11,17,4,29,11,19,0,0,0,59,8,9,47.1,6,2,1,17,11,1,11,6,7,0,0,1,48,9,8,52.9
Tottenham,361ca564,Matchweek 8,Sat,2023-10-07,EPL,Away,W,Luton Town,1,0,1.9,0.8,66,"10,290",Son Heung-min,4-2-3-1,John Brooks,15,4,26.7,0.07,0.25,16.9,1,0,0,1.9,1.9,0.13,-0.9,-0.9,12,2,16.7,0.00,0.00,16.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,25,19,1,1,1,1,2,2,1,0,1,0,0,0,20,17,1,1,1,0,0,0,0,0,0,0,0,0,3,1,1,7,16,4,13,9,14,0,0,0,50,15,9,62.5,2,0,0,16,5,4,26,12,15,0,0,0,54,9,15,37.5
Tottenham,361ca564,Matchweek 9,Mon,2023-10-23,EPL,Home,W,Fulham,2,0,1.5,1.0,55,"61,286",Son Heung-min,4-2-3-1,Anthony Taylor,15,5,33.3,0.13,0.40,17.2,0,0,0,1.5,1.5,0.10,+0.5,+0.5,10,3,30.0,0.00,0.00,17.6,0,0,0,1.0,1.0,0.10,-1.0,-1.0,26,16,3,1,3,2,1,4,3,0,1,0,0,0,18,14,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,10,14,4,11,6,12,0,0,0,55,5,4,55.6,0,0,0,14,10,6,19,12,11,0,0,0,57,4,5,44.4
Tottenham,361ca564,Matchweek 10,Fri,2023-10-27,EPL,Away,W,Crystal Palace,2,1,1.1,0.6,75,"25,074",Son Heung-min,4-2-3-1,Andy Madley,10,1,10.0,0.10,1.00,19.5,1,0,0,1.1,1.1,0.11,-0.1,-0.1,13,3,23.1,0.08,0.33,17.2,0,0,0,0.6,0.6,0.05,+0.4,+0.4,18,15,0,0,2,1,0,2,2,0,0,0,0,0,22,12,5,1,3,0,1,2,1,1,0,0,0,0,1,0,0,11,18,3,16,6,14,0,0,0,49,6,3,66.7,2,0,0,19,11,1,20,10,14,0,0,1,44,3,6,33.3
Tottenham,361ca564,Matchweek 11,Mon,2023-11-06,EPL,Home,L,Chelsea,1,4,0.9,4.1,40,"61,726",Son Heung-min,4-2-3-1,Michael Oliver,8,5,62.5,0.13,0.20,23.5,1,0,0,0.9,0.9,0.11,+0.1,+0.1,16,6,37.5,0.19,0.50,16.8,0,1,1,4.1,3.3,0.21,-0.1,-0.3,15,8,1,1,0,2,3,2,2,0,0,0,0,0,31,23,1,4,1,2,0,8,6,0,1,0,1,0,3,2,1,12,20,3,9,12,17,0,1,0,37,4,7,36.4,5,0,0,21,12,7,16,9,11,1,0,0,59,7,4,63.6
Tottenham,361ca564,Matchweek 12,Sat,2023-11-11,EPL,Away,L,Wolves,1,2,0.7,2.1,58,"31,642",Son Heung-min,4-3-3,Tim Robinson,6,2,33.3,0.17,0.50,17.5,0,0,0,0.7,0.7,0.12,+0.3,+0.3,17,4,23.5,0.12,0.50,18.5,0,0,0,2.1,2.1,0.13,-0.1,-0.1,12,9,1,1,1,0,0,2,2,0,0,0,0,0,28,14,5,4,3,2,0,4,3,1,0,0,0,0,3,0,0,15,19,1,11,7,11,0,0,0,49,9,10,47.4,4,0,0,19,15,4,26,10,13,0,0,0,56,10,9,52.6
Tottenham,361ca564,Matchweek 13,Sun,2023-11-26,EPL,Home,L,Aston Villa,1,2,2.3,1.7,62,"61,679",Son Heung-min,4-2-3-1,Robert Jones,18,7,38.9,0.06,0.14,14.0,0,0,0,2.3,2.3,0.14,-1.3,-1.3,15,5,33.3,0.13,0.40,16.6,1,0,0,1.7,1.7,0.12,+0.3,+0.3,34,21,4,2,4,2,1,2,1,1,0,0,0,0,29,17,4,3,2,3,0,4,2,1,0,0,1,0,0,0,0,11,12,5,22,9,12,0,0,0,54,9,9,50.0,4,0,0,13,11,2,16,12,9,0,0,0,50,9,9,50.0
Tottenham,361ca564,Matchweek 14,Sun,2023-12-03,EPL,Away,D,Manchester City,3,3,0.5,2.6,45,"53,473",Son Heung-min,4-2-3-1,Simon Hooper,8,4,50.0,0.38,0.75,20.7,0,0,0,0.5,0.5,0.06,+2.5,+2.5,17,4,23.5,0.12,0.50,13.4,0,0,0,2.6,2.6,0.15,-0.6,-0.6,14,10,1,2,1,0,0,6,5,0,1,0,0,0,32,26,3,1,1,1,0,4,4,0,0,0,0,0,4,0,0,14,13,2,14,4,6,0,0,1,44,7,9,43.8,4,0,0,14,13,2,23,15,4,0,0,0,50,9,7,56.3
Tottenham,361ca564,Matchweek 15,Thu,2023-12-07,EPL,Home,L,West Ham,1,2,1.8,2.2,74,"61,171",Son Heung-min,4-2-3-1,Michael Salisbury,23,6,26.1,0.04,0.17,17.1,1,0,0,1.8,1.8,0.08,-0.8,-0.8,11,5,45.5,0.18,0.40,15.0,0,0,0,2.2,2.2,0.22,-0.2,-0.2,42,31,6,1,2,2,0,1,0,1,0,0,0,0,14,10,1,1,2,0,0,2,0,0,0,2,0,0,3,0,0,11,10,1,28,10,13,0,0,0,58,11,8,57.9,3,0,0,12,10,6,15,15,15,0,0,0,53,8,11,42.1
Tottenham,361ca564,Matchweek 16,Sun,2023-12-10,EPL,Home,W,Newcastle Utd,4,1,3.8,1.7,56,"61,171",Son Heung-min,4-2-3-1,Chris Kavanagh,22,10,45.5,0.14,0.30,15.5,0,1,1,3.8,3.0,0.14,+0.2,0.0,9,3,33.3,0.11,0.33,14.4,0,0,0,1.7,1.7,0.19,-0.7,-0.7,44,35,3,3,0,1,2,8,6,0,1,0,1,0,16,13,1,1,1,0,0,2,2,0,0,0,0,0,1,0,0,10,12,1,19,10,22,1,0,0,54,12,3,80.0,3,0,0,12,10,3,19,14,12,0,1,0,52,3,12,20.0
Tottenham,361ca564,Matchweek 17,Fri,2023-12-15,EPL,Away,W,Nott'ham Forest,2,0,1.5,1.3,66,"29,296",Son Heung-min,4-2-3-1,Jarred Gillett,12,6,50.0,0.17,0.33,12.5,0,0,0,1.5,1.5,0.13,+0.5,+0.5,15,1,6.7,0.00,0.00,16.1,0,0,0,1.3,1.3,0.09,-1.3,-1.3,21,16,2,1,2,0,0,2,2,0,0,0,0,0,25,17,3,0,4,1,0,0,0,0,0,0,0,0,4,1,0,11,15,0,16,5,11,0,0,0,48,18,13,58.1,2,0,0,16,10,5,25,5,19,0,0,0,49,13,18,41.9
Tottenham,361ca564,Matchweek 18,Sat,2023-12-23,EPL,Home,W,Everton,2,1,1.5,1.8,61,"61,808",Son Heung-min,4-2-3-1,Stuart Attwell,13,6,46.2,0.15,0.33,15.1,0,0,0,1.5,1.5,0.11,+0.5,+0.5,18,8,44.4,0.06,0.13,15.8,0,0,0,1.8,1.8,0.10,-0.8,-0.8,24,21,0,1,2,0,0,3,2,0,0,1,0,0,29,24,1,2,1,0,1,1,0,0,0,1,0,0,1,0,0,6,17,2,8,12,15,0,0,0,47,5,13,27.8,4,0,0,18,6,3,22,16,10,0,0,0,65,13,5,72.2
Tottenham,361ca564,Matchweek 19,Thu,2023-12-28,EPL,Away,L,Brighton,2,4,2.3,3.2,55,"31,675",Son Heung-min,4-2-3-1,Jarred Gillett,19,3,15.8,0.11,0.67,15.2,1,0,0,2.3,2.3,0.12,-0.3,-0.3,13,7,53.8,0.15,0.29,15.2,0,2,2,3.2,1.9,0.16,+0.8,+0.1,35,27,1,3,2,1,1,2,2,0,0,0,0,0,25,11,6,1,4,3,0,7,2,1,1,1,2,0,2,0,0,6,18,5,26,11,8,0,2,0,65,8,8,50.0,3,0,0,18,6,2,11,13,12,2,0,0,60,8,8,50.0
Tottenham,361ca564,Matchweek 20,Sun,2023-12-31,EPL,Home,W,Bournemouth,3,1,2.3,1.7,50,"61,780",Son Heung-min,4-3-3,Simon Hooper,12,6,50.0,0.25,0.50,14.7,0,0,0,2.3,2.3,0.19,+0.7,+0.7,24,4,16.7,0.04,0.25,17.2,1,0,0,1.7,1.7,0.07,-0.7,-0.7,21,16,1,1,2,0,1,6,5,0,0,0,0,1,41,28,5,3,2,2,1,2,2,0,0,0,0,0,3,0,0,9,18,4,12,7,11,0,0,0,43,9,21,30.0,2,0,0,18,9,3,29,13,10,0,0,0,55,21,9,70.0
Tottenham,361ca564,Matchweek 21,Sun,2024-01-14,EPL,Away,D,Manchester Utd,2,2,1.2,0.8,63,"73,489",Cristian Romero,4-3-3,John Brooks,16,5,31.3,0.13,0.40,14.4,0,0,0,1.2,1.2,0.08,+0.8,+0.8,9,2,22.2,0.22,1.00,14.5,1,0,0,0.8,0.8,0.08,+1.2,+1.2,29,21,5,0,3,0,0,4,3,1,0,0,0,0,17,11,3,1,1,1,0,4,4,0,0,0,0,0,1,0,0,5,8,4,36,13,12,0,0,0,46,8,7,53.3,2,0,0,8,5,3,20,9,15,0,0,0,51,7,8,46.7
Tottenham,361ca564,Matchweek 22,Wed,2024-01-31,EPL,Home,W,Brentford,3,2,2.9,1.6,67,"61,210",Cristian Romero,4-2-3-1,David Coote,19,5,26.3,0.16,0.60,14.3,0,0,0,2.9,2.9,0.16,+0.1,+0.1,9,5,55.6,0.22,0.40,12.9,0,0,0,1.6,1.6,0.18,+0.4,+0.4,33,24,1,3,5,0,0,4,2,0,0,2,0,0,14,10,1,1,1,1,0,1,0,0,0,1,0,0,2,0,0,13,14,2,18,9,15,0,0,0,53,9,20,31.0,3,0,0,15,13,3,22,17,9,0,0,0,54,20,9,69.0
Tottenham,361ca564,Matchweek 23,Sat,2024-02-03,EPL,Away,D,Everton,2,2,1.0,2.6,57,"39,321",Cristian Romero,4-2-3-1,Michael Oliver,9,6,66.7,0.22,0.33,17.8,0,0,0,1.0,1.0,0.11,+1.0,+1.0,14,4,28.6,0.14,0.50,14.3,0,0,0,2.6,2.6,0.23,-0.6,-0.6,16,11,1,3,1,0,0,4,4,0,0,0,0,0,23,12,4,0,2,4,1,3,0,0,0,1,1,1,0,0,0,14,8,1,11,11,13,0,0,0,57,13,22,37.1,3,0,0,8,14,5,36,17,16,0,0,0,69,22,13,62.9
Tottenham,361ca564,Matchweek 24,Sat,2024-02-10,EPL,Home,W,Brighton,2,1,1.6,1.2,52,"61,445",Cristian Romero,4-2-3-1,Samuel Barrott,16,6,37.5,0.13,0.33,17.1,1,0,0,1.6,1.6,0.10,+0.4,+0.4,5,2,40.0,0.00,0.00,17.8,0,1,1,1.2,0.4,0.09,-0.2,-0.4,27,21,1,2,1,1,1,2,2,0,0,0,0,0,11,8,0,2,0,1,0,2,1,0,0,0,1,0,2,0,0,14,13,4,20,15,3,0,1,0,56,10,3,76.9,3,0,0,13,14,6,17,13,10,1,0,0,49,3,10,23.1
Tottenham,361ca564,Matchweek 25,Sat,2024-02-17,EPL,Home,L,Wolves,1,2,1.6,1.8,71,"61,532",Son Heung-min,4-2-3-1,Anthony Taylor,15,4,26.7,0.07,0.25,14.3,0,0,0,1.6,1.6,0.11,-0.6,-0.6,12,7,58.3,0.17,0.29,15.9,0,0,0,1.8,1.8,0.15,+0.2,+0.2,26,17,3,2,1,2,1,2,0,1,1,0,0,0,20,17,2,0,1,0,0,4,3,1,0,0,0,0,0,0,0,8,13,1,35,14,13,0,0,0,51,13,8,61.9,1,0,0,13,8,2,13,11,11,0,0,0,46,8,13,38.1
Tottenham,361ca564,Matchweek 27,Sat,2024-03-02,EPL,Home,W,Crystal Palace,3,1,1.9,0.3,78,"61,339",Son Heung-min,4-2-3-1,John Brooks,14,6,42.9,0.21,0.50,13.5,0,0,0,1.9,1.9,0.14,+1.1,+1.1,4,1,25.0,0.25,1.00,18.6,1,0,0,0.3,0.3,0.08,+0.7,+0.7,24,19,1,1,1,0,2,4,2,1,0,0,0,1,7,3,1,0,1,2,0,2,1,0,0,0,1,0,1,0,0,7,16,2,28,5,11,0,0,0,53,16,15,51.6,2,0,0,16,7,5,8,13,7,0,0,0,47,15,16,48.4
Tottenham,361ca564,Matchweek 28,Sun,2024-03-10,EPL,Away,W,Aston Villa,4,0,1.5,0.8,68,"42,310",Son Heung-min,4-2-3-1,Chris Kavanagh,9,5,55.6,0.44,0.80,14.9,0,0,0,1.5,1.5,0.17,+2.5,+2.5,10,1,10.0,0.00,0.00,14.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8,18,15,1,1,0,0,1,8,7,0,0,0,0,1,18,13,1,1,1,0,2,0,0,0,0,0,0,0,2,0,0,15,11,2,14,18,14,0,0,0,49,4,6,40.0,0,1,0,11,15,5,14,9,12,0,0,0,41,6,4,60.0
Tottenham,361ca564,Matchweek 29,Sat,2024-03-16,EPL,Away,L,Fulham,0,3,2.4,2.6,57,"24,410",Son Heung-min,4-2-3-1,Robert Jones,14,5,35.7,0.00,0.00,14.0,0,0,0,2.4,2.4,0.17,-2.4,-2.4,16,7,43.8,0.19,0.43,12.7,0,0,0,2.6,2.6,0.18,+0.4,+0.4,26,23,0,3,0,0,0,0,0,0,0,0,0,0,28,20,3,1,4,0,0,5,4,0,0,1,0,0,3,0,0,10,9,4,10,8,9,0,0,0,59,14,11,56.0,2,0,0,9,10,2,17,13,9,0,0,0,42,11,14,44.0
Tottenham,361ca564,Matchweek 30,Sat,2024-03-30,EPL,Home,W,Luton Town,2,1,2.9,0.5,70,"61,534",Son Heung-min,4-2-3-1,Jarred Gillett,17,2,11.8,0.06,0.50,14.5,1,0,0,2.9,2.9,0.18,-1.9,-1.9,7,3,42.9,0.14,0.33,17.7,0,0,0,0.5,0.5,0.07,+0.5,+0.5,32,26,0,3,2,1,0,2,2,0,0,0,0,0,10,8,1,0,1,0,0,2,2,0,0,0,0,0,2,0,0,16,14,1,17,12,11,0,0,0,52,15,9,62.5,4,0,0,14,16,1,16,6,8,0,0,1,41,9,15,37.5
Tottenham,361ca564,Matchweek 31,Tue,2024-04-02,EPL,Away,D,West Ham,1,1,1.0,1.5,67,"62,469",Son Heung-min,4-2-3-1,John Brooks,13,4,30.8,0.08,0.25,17.4,0,0,0,1.0,1.0,0.07,0.0,0.0,11,4,36.4,0.09,0.25,16.6,1,0,0,1.5,1.5,0.14,-0.5,-0.5,26,24,0,2,0,0,0,2,2,0,0,0,0,0,20,13,2,3,0,1,1,2,1,1,0,0,0,0,4,0,0,9,12,1,20,8,15,0,0,0,39,15,7,68.2,1,0,0,13,9,3,24,8,7,0,0,0,49,7,15,31.8
Tottenham,361ca564,Matchweek 32,Sun,2024-04-07,EPL,Home,W,Nott'ham Forest,3,1,1.5,1.5,63,"61,098",Son Heung-min,4-2-3-1,Simon Hooper,17,7,41.2,0.12,0.29,20.2,1,0,0,1.5,1.5,0.09,+0.5,+0.5,13,6,46.2,0.08,0.17,22.9,1,0,0,1.5,1.5,0.13,-0.5,-0.5,33,27,3,1,1,1,0,4,4,0,0,0,0,0,21,17,0,1,2,1,0,2,2,0,0,0,0,0,2,0,0,11,12,2,24,10,11,0,0,0,53,11,5,68.8,4,0,0,12,11,2,14,9,7,0,0,1,46,5,11,31.3
Tottenham,361ca564,Matchweek 33,Sat,2024-04-13,EPL,Away,L,Newcastle Utd,0,4,0.8,2.8,72,"52,147",Son Heung-min,4-2-3-1,Tim Robinson,11,2,18.2,0.00,0.00,19.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8,18,5,27.8,0.22,0.80,11.1,0,0,0,2.8,2.8,0.16,+1.2,+1.2,22,21,0,1,0,0,0,0,0,0,0,0,0,0,31,12,10,4,3,1,1,7,2,1,3,1,0,0,4,0,0,12,14,3,14,9,10,0,0,0,35,7,14,33.3,0,0,0,14,12,1,28,14,8,0,0,0,40,14,7,66.7
