match_id,home_team,away_team,date,season,temporal_weight,home_form_win_rate,home_form_draw_rate,home_form_goals_scored,home_form_goals_conceded,away_form_win_rate,away_form_draw_rate,away_form_goals_scored,away_form_goals_conceded,home_overall_win_rate,away_overall_win_rate,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_avg_goals,ref_avg_yellow,ref_avg_red,odds_home,odds_draw,odds_away,odds_over25,target_result,target_home_goals,target_away_goals,target_total_goals,target_home_cards,target_away_cards,target_total_cards
111,Leicester,Arsenal,2019-11-09,1920,0.5657242734374999,0.8,0.2,2.4,0.6,0.2,0.4,1.0,1.4,1.4,0.8,0,0.33,0.33,0.0,3.875,0.0,1.99,3.78,3.62,1.57,H,2,0,2,1,1,2
112,Chelsea,Crystal Palace,2019-11-09,1920,0.5657242734374999,0.4,0.4,1.4,1.0,0.4,0.2,1.2,1.8,1.4,0.8,0,0.33,0.33,0.0,4.777777777777778,0.2222222222222222,1.34,5.35,9.29,1.58,H,2,0,2,3,2,5
113,Burnley,West Ham,2019-11-09,1920,0.5657242734374999,0.6,0.0,1.6,1.4,0.2,0.6,1.2,1.2,0.6,0.6,0,0.33,0.33,0.0,4.0,0.42857142857142855,2.27,3.55,3.13,1.71,H,3,0,3,2,1,3
114,Newcastle,Bournemouth,2019-11-09,1920,0.5657242734374999,0.2,0.6,0.6,0.6,0.4,0.2,1.2,1.2,0.6,0.8,0,0.33,0.33,0.0,3.1,0.1,2.64,3.21,2.84,2.07,H,2,1,3,2,0,2
115,Southampton,Everton,2019-11-09,1920,0.5657242734374999,0.0,0.2,0.8,3.8,0.0,0.2,0.6,1.8,0.4,0.6,0,0.33,0.33,0.0,3.25,0.0,2.96,3.37,2.44,1.94,A,1,2,3,1,1,2
116,Tottenham,Sheffield United,2019-11-09,1920,0.5657242734374999,0.6,0.2,2.0,0.8,0.2,0.8,1.2,0.8,0.6,0.8,0,0.33,0.33,0.0,2.5,0.5,1.58,4.14,6.02,1.79,D,1,1,2,2,2,4
117,Wolves,Aston Villa,2019-11-10,1920,0.5657242734374999,0.2,0.6,1.4,1.6,0.2,0.0,1.6,2.2,0.4,0.6,0,0.33,0.33,0.0,4.2,0.1,1.9,3.6,4.24,1.87,H,2,1,3,4,3,7
118,Liverpool,Man City,2019-11-10,1920,0.5657242734374999,1.0,0.0,2.8,1.0,0.8,0.0,3.0,1.0,2.0,1.6,0,0.33,0.33,0.0,3.5555555555555554,0.0,2.56,3.58,2.68,1.63,H,3,1,4,0,2,2
119,Man United,Brighton,2019-11-10,1920,0.5657242734374999,0.4,0.4,1.6,0.8,0.2,0.2,0.8,1.6,0.6,0.8,0,0.33,0.33,0.0,3.5,0.25,1.67,3.67,5.82,2.02,H,3,1,4,2,5,7
120,West Ham,Tottenham,2019-11-23,1920,0.5657242734374999,0.4,0.2,1.6,1.2,0.0,0.4,1.0,2.0,0.6,0.6,0,0.33,0.33,0.0,3.4,0.0,4.32,4.14,1.75,1.55,A,2,3,5,3,2,5
121,Arsenal,Southampton,2019-11-23,1920,0.5657242734374999,0.4,0.6,1.8,1.4,0.4,0.2,1.2,1.0,0.8,0.4,0,0.33,0.33,0.0,3.1666666666666665,0.16666666666666666,1.47,4.75,6.55,1.47,D,2,2,4,6,2,8
122,Bournemouth,Wolves,2019-11-23,1920,0.5657242734374999,0.4,0.4,1.4,1.2,0.2,0.6,1.4,1.2,0.8,0.6,0,0.33,0.33,0.0,3.5,0.0,2.82,3.3,2.59,2.02,A,1,2,3,3,1,4
123,Brighton,Leicester,2019-11-23,1920,0.5657242734374999,0.6,0.2,1.8,1.0,0.6,0.0,2.8,0.8,0.8,1.6,0,0.33,0.33,0.0,4.8,0.2,3.69,3.53,2.04,1.89,A,0,2,2,2,0,2
124,Crystal Palace,Liverpool,2019-11-23,1920,0.5657242734374999,0.4,0.2,0.8,1.0,0.8,0.2,1.8,0.6,0.8,2.2,0,0.33,0.33,0.0,3.875,0.375,7.33,4.62,1.45,1.67,A,1,2,3,0,1,1
125,Everton,Norwich,2019-11-23,1920,0.5657242734374999,0.4,0.2,1.4,1.6,0.0,0.2,0.0,1.6,0.8,0.4,0,0.33,0.33,0.0,4.454545454545454,0.09090909090909091,1.4,5.0,7.73,1.55,A,0,2,2,3,5,8
126,Watford,Burnley,2019-11-23,1920,0.5657242734374999,0.0,0.6,0.8,1.4,0.0,0.6,1.0,1.8,0.2,0.8,0,0.33,0.33,0.0,3.111111111111111,0.0,2.33,3.31,3.2,2.02,A,0,3,3,0,3,3
127,Man City,Chelsea,2019-11-23,1920,0.5657242734374999,0.8,0.0,3.4,0.6,1.0,0.0,3.6,1.6,1.6,1.6,0,0.33,0.33,0.0,3.0,0.09090909090909091,1.45,4.96,6.64,1.4,H,2,1,3,1,1,2
128,Sheffield United,Man United,2019-11-24,1920,0.5657242734374999,0.4,0.0,1.0,0.8,0.2,0.2,0.8,1.2,0.8,0.8,0,0.33,0.33,0.0,2.125,0.25,3.55,3.28,2.18,2.18,D,3,3,6,1,2,3
129,Aston Villa,Newcastle,2019-11-25,1920,0.5657242734374999,0.4,0.4,1.4,1.0,0.4,0.0,1.0,2.2,0.6,0.8,0,0.33,0.33,0.0,4.0,0.2,2.11,3.46,3.55,1.92,H,2,0,2,1,1,2
130,Burnley,Crystal Palace,2019-11-30,1920,0.5657242734374999,0.6,0.0,1.6,1.4,0.4,0.2,1.2,2.0,1.0,0.8,0,0.33,0.33,0.0,4.5,0.0,2.31,3.26,3.3,2.22,A,0,2,2,2,0,2
131,Southampton,Watford,2019-11-30,1920,0.5657242734374999,0.0,0.2,0.8,3.8,0.2,0.4,0.8,2.4,0.4,0.2,0,0.33,0.33,0.0,3.5454545454545454,0.0,2.12,3.5,3.51,1.91,H,2,1,3,1,0,1
132,Tottenham,Bournemouth,2019-11-30,1920,0.5657242734374999,0.4,0.4,1.6,0.8,0.2,0.2,1.0,1.4,0.8,0.8,0,0.33,0.33,0.0,3.6666666666666665,0.16666666666666666,1.38,5.19,7.86,1.51,H,3,2,5,0,2,2
133,Newcastle,Man City,2019-11-30,1920,0.5657242734374999,0.4,0.6,1.0,0.6,0.6,0.0,2.2,1.6,0.8,1.8,0,0.33,0.33,0.0,3.6666666666666665,0.0,15.11,7.59,1.18,1.44,D,2,2,4,1,2,3
134,Chelsea,West Ham,2019-11-30,1920,0.5657242734374999,0.6,0.2,1.6,0.8,0.2,0.4,1.0,1.6,1.6,0.6,0,0.33,0.33,0.0,3.888888888888889,0.2222222222222222,1.3,5.94,9.63,1.4,A,0,1,1,0,3,3
135,Liverpool,Brighton,2019-11-30,1920,0.5657242734374999,1.0,0.0,2.6,1.0,0.0,0.2,0.4,2.2,2.4,0.8,0,0.33,0.33,0.0,2.9166666666666665,0.08333333333333333,1.21,6.85,14.67,1.47,H,2,1,3,1,0,1
136,Norwich,Arsenal,2019-12-01,1920,0.5657242734374999,0.2,0.0,1.4,3.0,0.0,0.4,0.8,1.8,0.6,0.8,0,0.33,0.33,0.0,3.1,0.0,4.14,4.22,1.77,1.41,D,2,2,4,2,1,3
137,Wolves,Sheffield United,2019-12-01,1920,0.5657242734374999,0.4,0.4,1.6,1.6,0.2,0.8,1.2,0.8,0.8,0.8,0,0.33,0.33,0.0,3.0,0.25,1.92,3.43,4.35,2.3,D,1,1,2,1,4,5
138,Leicester,Everton,2019-12-01,1920,0.5657242734374999,1.0,0.0,2.8,0.6,0.2,0.0,1.0,2.0,1.8,0.8,0,0.33,0.33,0.0,2.7142857142857144,0.42857142857142855,1.64,4.08,5.33,1.81,H,2,1,3,0,1,1
139,Man United,Aston Villa,2019-12-01,1920,0.5657242734374999,0.4,0.4,1.4,1.0,0.2,0.0,1.6,2.0,0.8,0.8,0,0.33,0.33,0.0,3.6,0.2,1.49,4.38,7.08,1.69,D,2,2,4,4,1,5
140,Crystal Palace,Bournemouth,2019-12-03,1920,0.5657242734374999,0.2,0.2,0.8,1.4,0.2,0.2,1.2,1.4,1.0,0.8,0,0.33,0.33,0.0,4.75,0.08333333333333333,2.24,3.38,3.34,2.03,H,1,0,1,4,3,7
141,Burnley,Man City,2019-12-03,1920,0.5657242734374999,0.6,0.0,1.6,1.2,0.4,0.2,2.0,1.8,1.0,1.8,0,0.33,0.33,0.0,3.8,0.2,11.59,6.41,1.25,1.48,A,1,4,5,1,1,2
142,Wolves,West Ham,2019-12-04,1920,0.5657242734374999,0.4,0.4,1.6,1.6,0.2,0.4,0.6,1.4,0.8,0.8,0,0.33,0.33,0.0,2.2222222222222223,0.2222222222222222,1.77,3.73,4.74,1.89,H,2,0,2,1,2,3
143,Liverpool,Everton,2019-12-04,1920,0.5657242734374999,1.0,0.0,2.4,1.0,0.2,0.0,1.2,2.0,2.6,0.8,0,0.33,0.33,0.0,4.545454545454546,0.18181818181818182,1.39,4.99,8.28,1.58,H,5,2,7,1,2,3
144,Southampton,Norwich,2019-12-04,1920,0.5657242734374999,0.2,0.0,1.0,3.8,0.2,0.2,0.4,1.2,0.6,0.6,0,0.33,0.33,0.0,3.5555555555555554,0.3333333333333333,1.78,3.99,4.35,1.59,H,2,1,3,1,1,2
145,Chelsea,Aston Villa,2019-12-04,1920,0.5657242734374999,0.6,0.0,1.2,0.6,0.2,0.2,2.0,2.2,1.6,0.8,0,0.33,0.33,0.0,3.6,0.0,1.3,5.85,9.89,1.42,H,2,1,3,2,1,3
146,Leicester,Watford,2019-12-04,1920,0.5657242734374999,1.0,0.0,2.6,0.6,0.2,0.2,0.8,2.6,2.0,0.2,0,0.33,0.33,0.0,3.8333333333333335,0.16666666666666666,1.36,5.13,8.81,1.63,H,2,0,2,3,2,5
147,Man United,Tottenham,2019-12-04,1920,0.5657242734374999,0.4,0.6,1.6,1.0,0.2,0.2,1.2,2.0,0.8,1.0,0,0.33,0.33,0.0,3.090909090909091,0.0,2.69,3.47,2.61,1.8,H,2,1,3,0,1,1
148,Sheffield United,Newcastle,2019-12-05,1920,0.5657242734374999,0.4,0.2,1.4,1.0,0.2,0.0,0.8,2.6,0.8,0.8,0,0.33,0.33,0.0,3.857142857142857,0.14285714285714285,1.86,3.45,4.62,2.33,A,0,2,2,2,0,2
149,Arsenal,Brighton,2019-12-05,1920,0.5657242734374999,0.4,0.6,1.8,1.4,0.0,0.2,0.6,1.8,0.8,0.8,0,0.33,0.33,0.0,2.5,0.375,1.61,4.23,5.41,1.54,A,1,2,3,3,1,4
150,Everton,Chelsea,2019-12-07,1920,0.5657242734374999,0.2,0.2,0.8,1.6,0.8,0.0,3.2,1.6,0.8,1.8,0,0.33,0.33,0.0,4.0,0.14285714285714285,3.52,3.8,2.02,1.69,H,3,1,4,3,0,3
151,Bournemouth,Liverpool,2019-12-07,1920,0.5657242734374999,0.4,0.4,1.4,1.0,0.8,0.2,1.6,0.8,0.8,2.8,0,0.33,0.33,0.0,3.5454545454545454,0.0,7.01,5.03,1.42,1.5,A,0,3,3,0,1,1
152,Tottenham,Burnley,2019-12-07,1920,0.5657242734374999,0.6,0.4,2.2,1.0,0.2,0.4,1.4,1.6,1.0,1.0,0,0.33,0.33,0.0,3.4,0.3,1.41,4.82,7.98,1.59,H,5,0,5,1,1,2
153,Watford,Crystal Palace,2019-12-07,1920,0.5657242734374999,0.0,0.6,0.6,1.4,0.4,0.2,1.2,1.8,0.2,1.2,0,0.33,0.33,0.0,2.6923076923076925,0.15384615384615385,2.37,3.34,3.12,2.05,D,0,0,0,4,2,6
154,Man City,Man United,2019-12-07,1920,0.5657242734374999,0.8,0.0,3.0,0.8,0.2,0.2,1.2,1.6,2.0,1.0,0,0.33,0.33,0.0,4.846153846153846,0.15384615384615385,1.31,5.67,9.9,1.49,A,1,2,3,3,2,5
155,Brighton,Wolves,2019-12-08,1920,0.5657242734374999,0.6,0.2,1.8,1.0,0.4,0.6,1.4,0.8,1.0,1.0,0,0.33,0.33,0.0,3.6363636363636362,0.18181818181818182,2.69,3.16,2.81,2.29,D,2,2,4,3,0,3
156,Norwich,Sheffield United,2019-12-08,1920,0.5657242734374999,0.2,0.2,1.4,2.8,0.2,0.8,1.0,0.6,0.6,0.8,0,0.33,0.33,0.0,3.3333333333333335,0.3333333333333333,2.98,3.45,2.4,1.84,A,1,2,3,0,4,4
157,Newcastle,Southampton,2019-12-08,1920,0.5657242734374999,0.4,0.6,1.2,0.8,0.2,0.4,1.2,1.4,1.0,0.8,0,0.33,0.33,0.0,3.4,0.2,2.59,3.23,2.87,2.12,H,2,1,3,1,3,4
158,Aston Villa,Leicester,2019-12-08,1920,0.5657242734374999,0.4,0.4,1.4,1.0,0.6,0.0,2.8,0.6,0.8,2.2,0,0.33,0.33,0.0,3.3333333333333335,0.0,4.27,3.88,1.82,1.62,A,1,4,5,6,2,8
159,West Ham,Arsenal,2019-12-09,1920,0.5657242734374999,0.2,0.2,1.6,1.8,0.0,0.6,1.0,1.6,0.8,0.8,0,0.33,0.33,0.0,4.416666666666667,0.16666666666666666,3.43,4.02,1.98,1.44,A,1,3,4,2,0,2
160,Liverpool,Watford,2019-12-14,1920,0.5657242734374999,1.0,0.0,2.8,1.2,0.2,0.2,0.8,1.4,3.0,0.2,0,0.33,0.33,0.0,2.3,0.2,1.17,7.72,16.32,1.39,H,2,0,2,2,1,3
161,Burnley,Newcastle,2019-12-14,1920,0.5657242734374999,0.4,0.0,1.4,2.0,0.4,0.0,1.0,2.0,1.0,1.2,0,0.33,0.33,0.0,3.0,0.2,1.96,3.5,4.07,2.11,H,1,0,1,0,2,2
162,Chelsea,Bournemouth,2019-12-14,1920,0.5657242734374999,0.8,0.0,1.4,0.4,0.0,0.2,0.6,1.4,1.8,0.8,0,0.33,0.33,0.0,2.6666666666666665,0.3333333333333333,1.25,6.48,11.64,1.4,A,0,1,1,1,2,3
163,Leicester,Norwich,2019-12-14,1920,0.5657242734374999,1.0,0.0,2.6,0.4,0.2,0.2,0.6,1.2,2.4,0.6,0,0.33,0.33,0.0,2.6666666666666665,0.0,1.22,6.73,13.29,1.43,D,1,1,2,0,4,4
164,Sheffield United,Aston Villa,2019-12-14,1920,0.5657242734374999,0.4,0.2,1.4,1.2,0.2,0.2,1.8,2.0,1.0,0.8,0,0.33,0.33,0.0,3.6666666666666665,0.0,1.86,3.75,4.17,1.81,H,2,0,2,2,2,4
165,Southampton,West Ham,2019-12-14,1920,0.5657242734374999,0.4,0.0,1.2,3.4,0.2,0.2,0.6,1.8,0.8,0.8,0,0.33,0.33,0.0,2.9285714285714284,0.14285714285714285,1.92,3.86,3.83,1.61,A,0,1,1,1,3,4
166,Wolves,Tottenham,2019-12-15,1920,0.5657242734374999,0.6,0.4,1.6,0.6,0.2,0.2,1.2,2.0,1.0,1.2,0,0.33,0.33,0.0,3.625,0.125,3.22,3.45,2.26,1.9,A,1,2,3,4,4,8
167,Arsenal,Man City,2019-12-15,1920,0.5657242734374999,0.2,0.6,1.4,1.4,0.6,0.2,2.4,1.4,1.0,2.0,0,0.33,0.33,0.0,2.9166666666666665,0.0,6.03,5.33,1.45,1.32,A,0,3,3,1,4,5
168,Man United,Everton,2019-12-15,1920,0.5657242734374999,0.4,0.6,1.8,1.2,0.2,0.0,1.4,2.4,1.2,1.0,0,0.33,0.33,0.0,3.6923076923076925,0.0,1.78,3.71,4.76,1.8,D,1,1,2,1,2,3
169,Crystal Palace,Brighton,2019-12-16,1920,0.5657242734374999,0.4,0.0,0.8,1.2,0.2,0.0,1.0,2.0,1.2,1.0,0,0.33,0.33,0.0,3.875,0.125,2.55,3.22,2.91,2.18,D,1,1,2,1,1,2
170,Everton,Arsenal,2019-12-21,1920,0.5657242734374999,0.4,0.2,1.4,1.4,0.2,0.4,1.2,1.4,1.0,1.0,0,0.33,0.33,0.0,3.272727272727273,0.2727272727272727,2.33,3.75,2.9,1.57,D,0,0,0,2,3,5
171,Aston Villa,Southampton,2019-12-21,1920,0.5657242734374999,0.4,0.2,1.6,1.8,0.0,0.4,1.2,1.8,0.8,0.8,0,0.33,0.33,0.0,3.6666666666666665,0.1111111111111111,2.43,3.54,2.87,1.62,A,1,3,4,2,1,3
172,Bournemouth,Burnley,2019-12-21,1920,0.5657242734374999,0.2,0.4,0.8,1.4,0.2,0.2,1.2,2.4,1.0,1.2,0,0.33,0.33,0.0,3.0,0.13333333333333333,2.43,3.38,2.97,1.92,A,0,1,1,2,4,6
173,Brighton,Sheffield United,2019-12-21,1920,0.5657242734374999,0.6,0.2,2.0,1.2,0.2,0.8,1.0,0.8,1.0,1.2,0,0.33,0.33,0.0,3.0,0.2,2.21,3.27,3.52,2.11,A,0,1,1,1,3,4
174,Newcastle,Crystal Palace,2019-12-21,1920,0.5657242734374999,0.6,0.4,1.6,1.0,0.4,0.4,1.2,1.0,1.2,1.2,0,0.33,0.33,0.0,3.5,0.25,2.43,3.11,3.22,2.44,H,1,0,1,2,0,2
175,Norwich,Wolves,2019-12-21,1920,0.5657242734374999,0.0,0.2,1.0,2.8,0.4,0.6,1.6,1.0,0.6,1.0,0,0.33,0.33,0.0,3.75,0.0,3.71,3.75,1.97,1.79,A,1,2,3,2,4,6
176,Man City,Leicester,2019-12-21,1920,0.5657242734374999,0.6,0.0,1.6,1.2,0.8,0.0,3.6,0.6,2.2,2.4,0,0.33,0.33,0.0,4.230769230769231,0.15384615384615385,1.37,5.41,7.72,1.42,H,3,1,4,2,2,4
177,Tottenham,Chelsea,2019-12-22,1920,0.5657242734374999,0.6,0.4,2.4,1.0,0.6,0.0,2.4,1.8,1.4,1.8,0,0.33,0.33,0.0,4.857142857142857,0.14285714285714285,2.37,3.65,2.88,1.59,A,0,2,2,5,3,8
178,Watford,Man United,2019-12-22,1920,0.5657242734374999,0.0,0.6,0.2,1.0,0.4,0.2,1.6,1.4,0.2,1.2,0,0.33,0.33,0.0,3.4285714285714284,0.14285714285714285,4.39,3.89,1.8,1.85,H,2,0,2,3,1,4
179,Man United,Newcastle,2019-12-26,1920,0.5657242734374999,0.4,0.6,1.8,1.2,0.4,0.0,1.0,1.2,1.2,1.4,1,0.0,0.0,1.0,3.4166666666666665,0.25,1.35,5.19,9.18,1.72,H,4,1,5,2,2,4
180,Sheffield United,Watford,2019-12-26,1920,0.5657242734374999,0.6,0.2,1.8,1.0,0.2,0.2,0.8,1.4,1.4,0.4,1,0.0,1.0,0.0,3.5,0.16666666666666666,1.86,3.54,4.46,2.11,D,1,1,2,1,3,4
181,Everton,Burnley,2019-12-26,1920,0.5657242734374999,0.4,0.4,1.2,0.8,0.4,0.0,1.0,2.0,1.0,1.4,1,0.0,0.0,1.0,5.0,0.2,1.71,3.76,5.15,1.93,H,1,0,1,0,0,0
182,Crystal Palace,West Ham,2019-12-26,1920,0.5657242734374999,0.2,0.2,0.6,1.4,0.4,0.0,0.4,1.4,1.2,1.0,1,1.0,0.0,3.0,2.3636363636363638,0.18181818181818182,2.32,3.42,3.12,1.9,H,2,1,3,0,2,2
183,Tottenham,Brighton,2019-12-26,1920,0.5657242734374999,0.4,0.4,2.0,1.2,0.2,0.2,1.2,1.8,1.4,1.0,1,0.0,0.0,3.0,2.7,0.3,1.55,4.41,5.73,1.6,H,2,1,3,4,2,6
184,Bournemouth,Arsenal,2019-12-26,1920,0.5657242734374999,0.2,0.2,0.4,1.2,0.2,0.4,1.0,1.2,1.0,1.0,1,0.0,0.0,1.0,4.111111111111111,0.1111111111111111,3.5,3.85,2.01,1.55,D,1,1,2,4,4,8
185,Aston Villa,Norwich,2019-12-26,1920,0.5657242734374999,0.4,0.0,1.4,2.0,0.2,0.4,0.8,1.0,0.8,0.6,1,1.0,0.0,6.0,3.3333333333333335,0.0,2.11,3.77,3.28,1.52,H,1,0,1,2,3,5
186,Leicester,Liverpool,2019-12-26,1920,0.5657242734374999,0.8,0.2,1.8,0.6,0.8,0.2,1.8,0.6,2.4,3.2,1,0.0,0.0,3.0,3.642857142857143,0.0,3.38,3.72,2.08,1.64,A,0,4,4,1,1,2
187,Chelsea,Southampton,2019-12-26,1920,0.5657242734374999,0.6,0.0,1.0,0.6,0.2,0.4,1.6,1.6,2.0,1.0,1,1.0,0.0,5.0,3.5833333333333335,0.16666666666666666,1.35,5.31,8.58,1.49,A,0,2,2,3,2,5
188,Wolves,Man City,2019-12-27,1920,0.5657242734374999,0.4,0.4,1.4,1.0,0.6,0.2,2.4,1.2,1.2,2.4,1,1.0,0.0,2.0,3.1875,0.125,7.73,4.95,1.4,1.56,H,3,2,5,0,2,2
189,West Ham,Leicester,2019-12-28,1920,0.5657242734374999,0.0,0.2,1.4,2.4,0.8,0.0,3.6,0.8,1.0,2.4,0,0.33,0.33,0.0,3.5714285714285716,0.14285714285714285,4.03,3.87,1.86,1.61,A,1,2,3,4,1,5
190,Burnley,Man United,2019-12-28,1920,0.5657242734374999,0.4,0.0,1.4,2.0,0.4,0.2,1.6,1.6,1.4,1.4,0,0.33,0.33,0.0,4.214285714285714,0.14285714285714285,4.31,3.7,1.85,1.95,A,0,2,2,4,3,7
191,Norwich,Tottenham,2019-12-28,1920,0.5657242734374999,0.0,0.2,1.0,2.2,0.4,0.2,1.6,1.6,0.6,1.6,0,0.33,0.33,0.0,3.4615384615384617,0.23076923076923078,4.93,4.07,1.69,1.6,D,2,2,4,3,3,6
192,Brighton,Bournemouth,2019-12-28,1920,0.5657242734374999,0.4,0.2,1.4,1.4,0.2,0.2,0.8,1.2,1.0,1.0,0,0.33,0.33,0.0,3.076923076923077,0.0,1.79,3.85,4.43,1.92,H,2,0,2,0,2,2
193,Southampton,Crystal Palace,2019-12-28,1920,0.5657242734374999,0.4,0.0,1.0,2.8,0.2,0.4,0.8,1.0,1.2,1.4,0,0.33,0.33,0.0,3.0,0.0,1.98,3.57,3.91,2.04,D,1,1,2,1,2,3
194,Newcastle,Everton,2019-12-28,1920,0.5657242734374999,0.6,0.4,1.6,1.0,0.2,0.2,1.6,2.4,1.4,1.2,0,0.33,0.33,0.0,3.5,0.125,3.55,3.4,2.14,2.06,A,1,2,3,2,2,4
195,Watford,Aston Villa,2019-12-28,1920,0.5657242734374999,0.2,0.4,0.6,1.0,0.0,0.2,0.8,2.2,0.4,1.0,0,0.33,0.33,0.0,3.2,0.2,1.99,3.77,3.65,1.7,H,3,0,3,4,1,5
196,Arsenal,Chelsea,2019-12-29,1920,0.5657242734374999,0.0,0.6,1.2,2.0,0.6,0.0,2.0,1.6,1.0,2.0,0,0.33,0.33,0.0,3.6,0.1,2.86,3.73,2.35,1.53,A,1,2,3,5,4,9
197,Liverpool,Wolves,2019-12-29,1920,0.5657242734374999,1.0,0.0,2.8,1.0,0.4,0.6,1.6,1.2,3.4,1.4,0,0.33,0.33,0.0,4.6875,0.1875,1.28,5.84,10.92,1.55,H,1,0,1,1,0,1
198,Man City,Sheffield United,2019-12-29,1920,0.5657242734374999,0.8,0.0,2.2,1.0,0.4,0.6,1.2,0.8,2.4,1.4,0,0.33,0.33,0.0,3.4615384615384617,0.0,1.18,7.62,14.91,1.38,H,2,0,2,1,1,2
199,Arsenal,Man United,2020-01-01,1920,0.5657242734374999,0.0,0.4,1.0,2.0,0.4,0.2,1.4,1.4,1.0,1.6,1,0.0,1.0,2.0,3.357142857142857,0.0,2.58,3.64,2.61,1.64,H,2,0,2,2,0,2
200,West Ham,Bournemouth,2020-01-01,1920,0.5657242734374999,0.0,0.2,1.4,2.4,0.2,0.0,0.8,1.6,1.0,1.0,1,0.0,1.0,4.0,3.0,0.2727272727272727,1.95,3.84,3.68,1.67,H,4,0,4,1,2,3
201,Norwich,Crystal Palace,2020-01-01,1920,0.5657242734374999,0.0,0.4,1.2,2.0,0.2,0.4,0.6,0.8,0.6,1.4,1,0.0,0.0,2.0,3.6923076923076925,0.15384615384615385,2.53,3.46,2.77,1.88,D,1,1,2,5,0,5
202,Man City,Everton,2020-01-01,1920,0.5657242734374999,0.8,0.0,2.0,1.0,0.4,0.2,1.6,2.0,2.6,1.4,1,1.0,0.0,4.0,2.3333333333333335,0.16666666666666666,1.27,6.19,10.49,1.37,H,2,1,3,0,4,4
203,Southampton,Tottenham,2020-01-01,1920,0.5657242734374999,0.4,0.2,1.2,1.2,0.4,0.4,1.8,1.6,1.2,1.6,1,0.0,0.0,3.0,4.4,0.13333333333333333,3.34,3.54,2.16,1.66,H,1,0,1,3,4,7
204,Newcastle,Leicester,2020-01-01,1920,0.5657242734374999,0.6,0.2,1.6,1.2,0.8,0.0,2.2,1.0,1.4,2.6,1,0.0,0.0,5.0,3.0588235294117645,0.17647058823529413,5.26,3.9,1.67,1.94,A,0,3,3,1,1,2
205,Burnley,Aston Villa,2020-01-01,1920,0.5657242734374999,0.4,0.0,1.0,1.6,0.0,0.2,0.8,2.2,1.4,1.0,1,0.0,1.0,4.0,3.533333333333333,0.0,1.81,3.81,4.37,1.87,A,1,2,3,1,1,2
206,Brighton,Chelsea,2020-01-01,1920,0.5657242734374999,0.4,0.2,1.2,1.0,0.6,0.0,1.6,1.4,1.2,2.2,1,0.0,0.0,2.0,4.5,0.1,3.7,3.64,2.01,1.7,D,1,1,2,2,3,5
207,Watford,Wolves,2020-01-01,1920,0.5657242734374999,0.4,0.2,1.2,1.0,0.4,0.4,1.4,1.2,0.6,1.4,1,0.0,0.0,2.0,3.0,0.0,3.16,3.37,2.32,2.0,H,2,1,3,4,1,5
208,Liverpool,Sheffield United,2020-01-02,1920,0.5657242734374999,1.0,0.0,2.6,0.8,0.4,0.4,1.0,1.0,3.6,1.4,1,1.0,0.0,1.0,3.0,0.0,1.23,6.32,13.64,1.54,H,2,0,2,0,0,0
209,Sheffield United,West Ham,2020-01-10,1920,0.5657242734374999,0.4,0.4,1.8,1.2,0.4,0.0,0.6,1.4,1.4,1.2,1,0.0,1.0,2.0,3.4375,0.0,2.02,3.43,3.94,2.03,H,1,0,1,1,0,1
210,Man United,Norwich,2020-01-11,1920,0.5657242734374999,0.6,0.4,2.4,1.2,0.2,0.2,0.8,1.2,1.6,0.6,1,1.0,0.0,4.0,4.470588235294118,0.17647058823529413,1.36,5.16,8.82,1.58,H,4,0,4,0,0,0
211,Tottenham,Liverpool,2020-01-11,1920,0.5657242734374999,0.6,0.2,2.2,1.2,0.8,0.2,2.4,0.6,1.6,3.8,1,0.0,0.0,3.0,3.0,0.16666666666666666,4.59,4.22,1.7,1.62,A,0,1,1,0,2,2
212,Leicester,Southampton,2020-01-11,1920,0.5657242734374999,0.6,0.2,1.4,1.2,0.4,0.2,1.8,1.4,2.8,1.4,1,1.0,0.0,9.0,3.5555555555555554,0.1111111111111111,1.64,4.02,5.46,1.64,A,1,2,3,0,3,3
213,Wolves,Newcastle,2020-01-11,1920,0.5657242734374999,0.6,0.2,1.8,1.2,0.4,0.0,1.2,1.8,1.4,1.4,1,0.0,1.0,2.0,4.2,0.0,1.46,4.35,7.91,2.01,D,1,1,2,0,3,3
214,Chelsea,Burnley,2020-01-11,1920,0.5657242734374999,0.4,0.0,0.8,1.0,0.4,0.0,0.8,1.8,2.2,1.4,1,1.0,0.0,6.0,3.642857142857143,0.21428571428571427,1.29,5.61,11.06,1.66,H,3,0,3,0,3,3
215,Crystal Palace,Arsenal,2020-01-11,1920,0.5657242734374999,0.4,0.2,1.0,1.2,0.2,0.6,1.2,1.2,1.4,1.2,1,0.0,1.0,4.0,2.8,0.0,4.19,3.87,1.83,1.8,D,1,1,2,2,4,6
216,Everton,Brighton,2020-01-11,1920,0.5657242734374999,0.4,0.4,1.0,0.8,0.2,0.2,1.2,1.8,1.4,1.2,1,0.0,0.0,5.0,3.75,0.125,1.9,3.63,4.16,1.83,H,1,0,1,2,1,3
217,Bournemouth,Watford,2020-01-12,1920,0.5657242734374999,0.2,0.2,0.6,1.4,0.2,0.2,0.8,1.4,1.0,0.8,1,0.0,1.0,0.0,4.5625,0.125,2.61,3.37,2.75,1.89,A,0,3,3,1,1,2
